3f1j64kvmhsebjv9bs3_r0036	-0.27341,0.18994,-0.61756,0.76396,0.54698,0.75196,0.24723,0.1104,0.18736,0.10805,96.9581,46.80707,324.92259,113.89087,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.57982,0.0,0.71793,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0037	-0.27341,0.18994,-0.05258,-1.44059,1.09198,0.04988,0.15496,0.18123,0.16273,0.28453,91.61757,47.51236,27.57569,260.43738,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.827,-0.16,0.05753,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0038	-0.27341,0.18994,0.5635,1.07732,-1.08149,-0.99897,0.31376,0.16926,0.12886,0.12455,103.02945,66.10061,140.75295,251.41157,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.56493,0.0,0.68703,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0039	-0.27341,0.18994,-0.50504,0.79453,1.19382,0.30746,0.22968,0.21391,0.13485,0.27326,99.83441,62.2981,156.98142,76.33772,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.81366,0.0,0.61025,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0040	-0.27341,0.18994,-0.45664,0.01359,1.47514,-1.99476,0.1647,0.15961,0.18352,0.27826,107.99348,49.69472,28.04829,258.9213,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.49883,-0.18,0.28995,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0041	-0.27341,0.18994,0.47614,-1.35999,-1.32811,1.71523,0.24097,0.17061,0.15316,0.29055,97.96016,63.82334,339.28774,108.91546,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.80043,-0.12,0.44415,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0042	-0.27341,0.18994,0.44221,-1.52984,-0.1348,0.5497,0.30647,0.19378,0.13658,0.19861,100.06041,60.90592,22.1495,66.13843,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.14631,-0.24,0.36332,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0043	-0.27341,0.18994,-0.15805,0.67659,-0.02795,-0.19289,0.25908,0.22619,0.12471,0.25487,101.07818,59.68564,207.53817,77.89145,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.44962,-1.68,0.19015,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0044	-0.27341,0.18994,-0.08224,1.70682,0.82862,-1.36075,0.20826,0.26982,0.2634,0.34736,90.10637,49.60959,147.72195,258.71494,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.61257,0.0,0.35701,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0045	-0.27341,0.18994,-0.12143,-1.53134,0.13733,0.08407,0.13071,0.14327,0.21233,0.10548,99.07736,66.43498,36.08394,104.82744,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.10756,-0.18,0.20161,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0046	-0.27341,0.18994,0.46979,0.08511,0.10623,-0.62805,0.16064,0.16771,0.16001,0.13922,101.95583,63.03023,20.00428,103.4973,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.02981,-4.59999,0.21012,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0047	-0.27341,0.18994,1.06737,-0.03704,0.23848,0.5684,0.18702,0.11648,0.14046,0.19344,98.71622,53.01888,39.08099,247.70634,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.89304,-1.32,0.15628,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0048	-0.27341,0.18994,0.24117,0.17117,-1.65922,1.56879,0.15879,0.22865,0.17896,0.27761,105.0141,48.75881,337.00596,105.03959,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.99399,0.0,0.41264,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0049	-0.27341,0.18994,0.28107,-1.66925,1.42018,-0.42191,0.25185,0.18719,0.1476,0.35332,94.40402,56.1402,20.9837,112.4545,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.73631,-0.12,0.33234,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0050	-0.27341,0.18994,-0.0462,-1.30308,0.97081,1.84318,0.15327,0.2243,0.13285,0.16088,106.00801,47.1377,335.96549,281.06084,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9799,-0.06,0.27679,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0051	-0.27341,0.18994,-0.93275,-0.44168,0.77495,1.31083,0.26434,0.14739,0.25964,0.12479,104.92261,51.7427,27.63917,112.35293,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25529,0.0,1.0099,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0052	-0.27341,0.18994,-0.03215,0.97025,0.46545,-1.21769,0.10996,0.14326,0.27652,0.13171,105.58119,63.01121,36.25577,115.5192,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.32081,0.0,0.34398,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0053	-0.27341,0.18994,0.37546,-0.02124,0.27539,-0.0156,0.11124,0.29242,0.25152,0.1074,93.15612,65.98809,210.91031,109.52476,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.87783,-0.92,0.11643,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0054	-0.27341,0.18994,-0.52622,-0.83865,0.71629,-1.85091,0.20454,0.19735,0.27934,0.29367,97.29897,54.24776,38.31615,108.65812,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,101.12605,-0.26,0.03981,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0055	-0.27341,0.18994,0.94355,-0.34561,-0.28862,-1.21286,0.29904,0.18155,0.32159,0.20763,96.85497,51.42117,325.88849,115.11179,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35708,0.0,1.02266,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0056	-0.27341,0.18994,0.13579,1.48115,-0.202,1.77599,0.27367,0.23134,0.33944,0.26305,106.89817,58.87434,326.14973,103.25261,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.56775,0.0,0.37322,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0057	-0.27341,0.18994,-0.02193,-0.2237,-1.0597,1.61408,0.29767,0.22366,0.30389,0.20193,95.64263,55.8792,36.52545,63.94606,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.25426,0.0,0.34585,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0058	-0.27341,0.18994,-0.54436,0.17017,-0.94604,1.82675,0.2273,0.19668,0.32767,0.13833,89.64338,47.48652,203.43827,110.90305,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.45158,0.0,0.6764,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0059	-0.27341,0.18994,-0.35038,-0.69928,1.07744,0.85943,0.11134,0.2092,0.2575,0.25463,94.46956,49.8324,156.94806,287.63166,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.90327,-0.02,0.47885,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0060	-0.27341,0.18994,0.53628,-0.77556,0.28501,-0.95116,0.15435,0.16033,0.1923,0.28026,99.9114,65.60567,25.08481,247.18025,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.61268,0.0,0.63929,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0061	-0.27341,0.18994,0.19157,0.49286,1.22164,1.02142,0.25474,0.29786,0.31542,0.13847,89.81577,65.97393,204.53572,108.59048,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.92775,-0.1,0.3313,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0062	-0.27341,0.18994,-0.26739,-0.67607,-0.22679,-1.24212,0.20938,0.23869,0.25635,0.11325,108.99177,61.71521,23.42209,241.53923,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.82182,-0.22,0.23996,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0063	-0.27341,0.18994,0.76007,-0.77571,-0.62988,0.10713,0.29439,0.27217,0.24867,0.17199,106.54728,48.98104,211.57757,110.38394,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.87532,-0.32,0.79249,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0064	-0.27341,0.18994,-0.19632,-1.14142,-0.26926,-1.54211,0.28921,0.28724,0.20071,0.15877,105.64874,66.36844,322.62598,118.02421,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.95169,-0.14,0.23613,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0065	-0.27341,0.18994,0.436,1.37282,-1.47245,-0.61429,0.29225,0.14352,0.26262,0.28959,93.95342,56.86736,339.13853,278.70952,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.61378,0.0,0.5826,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0066	-0.27341,0.18994,-0.88536,-0.11885,0.19938,1.4587,0.15775,0.14367,0.2716,0.10582,90.49361,57.25738,31.46978,66.56539,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2168,0.0,0.97176,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0067	-0.27341,0.18994,-0.21693,0.19638,1.44323,1.3796,0.22129,0.12157,0.15088,0.14203,101.31195,55.23421,339.19926,113.94439,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.05305,0.0,0.40312,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0068	-0.27341,0.18994,0.24137,-1.21443,0.33126,0.49505,0.17432,0.28558,0.23688,0.16943,89.98685,57.05002,332.33506,109.5672,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.37022,-0.24,0.1247,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0069	-0.27341,0.18994,-0.51096,0.42581,0.23938,0.1552,0.3021,0.21687,0.26475,0.17536,105.36789,64.71233,323.07923,251.66018,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.78066,-1.84,0.24244,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0070	-0.27341,0.18994,0.13527,-0.6795,-0.19141,0.9267,0.29965,0.28682,0.23724,0.2497,94.50472,51.60222,204.76016,102.94884,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.13927,-0.24,0.228,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0071	-0.27341,0.18994,-0.59011,-1.66249,-0.31494,0.47112,0.22359,0.18574,0.15508,0.15953,105.70735,53.47901,331.91234,285.11396,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.51289,-0.02,0.6738,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0072	-0.27341,0.18994,0.09819,-0.6246,1.70482,-1.81109,0.31348,0.30196,0.30856,0.17568,100.67615,57.42973,155.36211,80.94366,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.29165,-0.04,0.32239,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0073	-0.27341,0.18994,0.18315,0.18893,-1.34635,-1.02131,0.21378,0.18176,0.30249,0.32569,107.14215,50.90098,212.87662,284.26004,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.4229,0.0,0.40637,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0074	-0.27341,0.18994,-0.29467,0.72367,-0.11499,0.74958,0.28902,0.22844,0.27592,0.19907,91.36498,53.68737,24.66947,291.51216,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.12643,-5.19999,0.10047,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0075	-0.27341,0.18994,0.02781,1.57732,-0.15209,0.14771,0.20328,0.17513,0.13934,0.35105,91.31539,63.10983,32.71398,71.46943,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.84301,0.0,0.36151,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0076	-0.27341,0.18994,-0.48775,1.14912,-1.12869,1.73449,0.31353,0.27071,0.14653,0.12597,100.85476,59.76658,214.56865,256.49855,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.61335,0.0,0.63695,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0077	-0.27341,0.18994,0.57538,1.21245,0.03127,-0.14475,0.24755,0.1237,0.27501,0.24103,94.56867,65.50388,324.03905,290.06989,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.66572,0.0,0.67727,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0078	-0.27341,0.18994,0.47337,-0.53615,1.40577,0.56761,0.22463,0.13022,0.30787,0.11987,104.71098,62.52089,337.29047,63.98199,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.51534,-0.26,0.36989,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0079	-0.27341,0.18994,-0.67965,-0.39597,-0.631,-1.36733,0.24622,0.10772,0.32808,0.2997,91.20407,52.87116,327.43105,290.58378,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.08793,-0.38,0.43991,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0080	-0.27341,0.18994,0.65063,0.60582,0.46887,1.48283,0.28982,0.28268,0.32732,0.22061,95.92104,53.93919,209.24198,284.16818,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.49551,-0.34,0.45732,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0081	-0.27341,0.18994,0.86625,-0.05174,0.57411,0.15633,0.23061,0.13895,0.32122,0.33181,91.54823,47.67156,155.6523,258.01122,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.25518,-1.5,0.59885,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0082	-0.27341,0.18994,-0.45959,-0.5564,0.85599,1.33483,0.15787,0.20363,0.32407,0.12574,93.12319,57.56053,209.17705,64.1313,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.64383,0.0,0.57878,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0083	-0.27341,0.18994,0.48936,-0.52075,-1.4922,-0.47034,0.30791,0.27523,0.12264,0.16833,95.41651,53.62215,156.80653,241.93666,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.97094,0.0,0.60498,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0084	-0.27341,0.18994,-0.23042,-1.34402,0.55768,-1.21951,0.14879,0.14278,0.21175,0.3087,91.00523,65.61917,145.93955,253.02832,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.25125,-0.18,0.06993,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0085	-0.27341,0.18994,-0.43249,-1.08164,0.35717,-1.52686,0.19269,0.20154,0.22179,0.29009,93.10153,64.86272,26.6504,64.68751,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.53623,-0.24,0.08158,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0086	-0.27341,0.18994,-0.20102,0.49437,1.75261,0.04957,0.14538,0.2408,0.14962,0.18876,93.97149,51.35384,155.31901,258.14976,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.51481,-0.04,0.3731,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0087	-0.27341,0.18994,-0.68748,0.27256,-0.01921,-1.97279,0.23862,0.11094,0.15118,0.10909,95.87412,50.71448,201.07454,257.32207,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.08094,-0.3,0.39134,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0088	-0.27341,0.18994,1.01262,0.01813,0.40047,1.21644,0.21695,0.25022,0.14708,0.32634,103.16121,49.94023,211.06169,288.42606,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.90507,-0.72,0.23258,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0089	-0.27341,0.18994,0.03998,-0.45141,1.25784,1.4564,0.13344,0.28286,0.32573,0.1349,95.09119,53.24379,321.63799,67.90019,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.23309,-0.1,0.25121,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0090	-0.27341,0.18994,-0.03036,1.34921,0.04016,1.69753,0.20363,0.20062,0.26744,0.11397,101.88803,46.62056,21.9388,285.44288,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.44435,0.0,0.3605,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0091	-0.27341,0.18994,-0.02816,0.56693,-1.43289,1.2021,0.25812,0.21796,0.13919,0.17873,90.04028,61.93626,143.37632,260.54239,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.8748,0.0,0.36246,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0092	-0.27341,0.18994,0.38939,-0.17086,0.88727,1.3168,0.28439,0.24492,0.22936,0.30496,106.73125,59.26476,153.09916,69.53457,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.21248,-0.26,0.19636,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0093	-0.27341,0.18994,-0.35988,-1.11013,1.50367,-0.3382,0.29169,0.14579,0.25304,0.2017,95.43168,59.94549,326.44503,110.98951,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.43562,-0.18,0.2982,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0094	-0.27341,0.18994,0.05326,0.86528,-0.12212,-1.30669,0.11947,0.14929,0.33971,0.32708,104.32777,65.38195,331.27748,260.71322,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.34797,0.0,0.35737,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0095	-0.27341,0.18994,0.76736,-0.28342,-1.077,0.18381,0.30471,0.19367,0.1549,0.32062,100.47361,48.81333,332.87835,241.88762,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.63119,0.0,0.83633,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0096	-0.27341,0.18994,0.38801,-0.13635,-1.33958,1.48482,0.2969,0.27166,0.20809,0.21086,95.5867,52.99969,337.17733,286.34493,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.25087,-0.08,0.4734,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0097	-0.27341,0.18994,0.9317,0.24072,-1.20742,1.79597,0.20148,0.17485,0.22154,0.14282,104.90139,59.02422,33.18216,67.63295,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30468,-0.28,0.74529,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0098	-0.27341,0.18994,0.61274,1.53943,-0.79365,-0.36877,0.2665,0.18396,0.16799,0.12032,96.62441,61.18185,211.34124,242.30258,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.49217,0.0,0.7206,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0099	-0.27341,0.18994,-0.45457,-0.52112,0.61749,-0.52225,0.24052,0.18909,0.34204,0.17797,103.33815,64.0697,326.05485,295.64004,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.28026,-0.45999,0.14953,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0100	-0.27341,0.18994,-0.76087,0.86288,-0.12413,-1.45995,0.26102,0.18036,0.23221,0.28179,104.70695,63.82776,202.2505,295.50454,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.61341,-0.3,0.63805,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0101	-0.27341,0.18994,0.44039,-0.74563,-1.40059,1.90112,0.11839,0.1769,0.23203,0.13124,95.51482,49.36664,32.37993,72.53412,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.58132,-0.12,0.45053,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0102	-0.27341,0.18994,-0.13244,0.00125,-0.57922,-0.46554,0.28109,0.20838,0.33522,0.10549,99.25161,56.74923,322.59983,285.81622,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.86627,-1.72,0.31801,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0103	-0.27341,0.18994,-0.33795,0.79261,1.57431,-1.2862,0.16022,0.11849,0.26633,0.21703,98.34473,48.74326,326.1012,102.01857,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.76285,-0.1,0.40721,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0104	-0.27341,0.18994,0.12519,-1.5024,1.33384,-0.49376,0.20598,0.14467,0.27718,0.14795,95.54235,56.04107,144.33542,259.44934,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.25417,-0.12,0.1948,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0105	-0.27341,0.18994,0.32367,0.53081,-1.46131,0.86045,0.21836,0.30657,0.18327,0.10949,96.19987,57.04628,323.53379,291.28444,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.33193,0.0,0.47159,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0106	-0.27341,0.18994,0.26167,1.23951,0.93259,0.22524,0.15076,0.13429,0.15654,0.2416,93.23633,57.97883,212.66828,281.91475,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.98857,0.0,0.42927,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0107	-0.27341,0.18994,0.45329,-0.4854,0.18662,1.25576,0.1315,0.22873,0.19249,0.16502,104.3413,61.96586,205.33917,293.57833,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.02093,-0.34,0.1181,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0108	-0.27341,0.18994,0.1931,1.61935,-0.48017,1.25258,0.28805,0.24898,0.33578,0.12889,97.68036,58.20448,145.70033,99.62205,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.59194,0.0,0.40166,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0109	-0.27341,0.18994,0.23669,1.07058,0.08498,-1.76548,0.24242,0.18384,0.26735,0.32044,105.22755,66.38018,155.67609,253.59586,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.06095,0.0,0.44289,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0110	-0.27341,0.18994,-0.41382,-0.13898,-1.60608,1.23252,0.1079,0.16945,0.24899,0.2991,101.05461,54.30873,25.02891,290.46626,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.436,0.0,0.56097,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0111	-0.27341,0.18994,0.58648,-0.74238,0.47617,0.52313,0.13894,0.13486,0.21206,0.15298,108.66799,66.46013,203.85132,285.89106,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.91491,-0.55999,0.27334,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0112	-0.27341,0.18994,0.55372,0.60555,-0.98423,1.80297,0.30804,0.1985,0.30331,0.19455,105.43254,48.97197,159.96806,114.70517,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.73545,-0.14,0.56263,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0113	-0.27341,0.18994,-0.63818,-1.08024,1.17023,-1.54951,0.31087,0.21569,0.28136,0.13759,94.31864,65.2929,20.18487,72.00837,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.57049,-0.28,0.21436,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0114	-0.27341,0.18994,-0.46627,-1.04456,0.68401,-1.00635,0.24022,0.21018,0.2956,0.28036,108.30343,49.1127,212.01064,110.64179,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.54963,-0.3,0.12489,0.0,0.0,0.0,0.0,0.0,0.0
3f1j64kvmhsebjv9bs3_r0115	-0.27341,0.18994,-0.34639,1.66269,0.76725,0.43705,0.22656,0.28011,0.20893,0.12721,108.51014,61.35054,28.45975,70.71199,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.08144,0.0,0.50042,0.0,0.0,0.0,0.0,0.0,0.0
